"idejemplar","numcatalogo","numcolecta","coleccion","institucion","fechacolecta","calificadordeterminacion","procedenciaejemplar","ejemplarfosil","obsusoinfo","cuarentena","formadecitar","licenciauso","probablelocnodecampo","proyecto","urlorigen","ultimafechaactualizacion","version","familia","genero","especie","categoriainfraespecie","categoriainfraespecie2","reinovalido","phylumdivisionvalido","clasevalida","ordenvalido","familiavalida","generovalido","especievalida","categoriainfraespecievalida","categoriainfraespecie2valida","autorvalido","grupobio","subgrupobio","cites","iucn","nom059","prioritaria","nivelprioridad","exoticainvasora","endemismo","longitud","latitud","paisoriginal","paismapa","estadooriginal","estadomapa","municipiooriginal","municipiomapa","localidad","anp","altitudmapa","regionmarinamapa","geoportal"
"9e8d18b7e6e03b109e355fd3b1003acd","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2016-12-13","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://conabio.inaturalist.org/observations/4792142","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.6140901","16.2878229","MEXICO","MEXICO","CHIAPAS","CHIAPAS","OCOSINGO","MARQUES DE COMILLAS","México","","163","","0"
"f74bcc91a940847982a2fbaa9c4f92e1","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2014-07-29","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://conabio.inaturalist.org/observations/816285","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.9254793","18.5500144","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","Campeche, MX","Estatal: Balam-Kú [Zona de amortiguamiento I]","159","","0"
"cd9acf16b675f2a27c54bde0dc601c25","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2010-04-03","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY","","Naturalista","http://conabio.inaturalist.org/observations/7106222","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.6215881","18.9542595","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CHAMPOTON","CHAMPOTON","Champotón, MX-CM, MX","","51","","0"
"acd8d8778d6c4c3d6e304aee767f47cd","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2016-03-04","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","http://conabio.inaturalist.org/observations/3539629","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-91.8427285","17.410694","MEXICO","MEXICO","CHIAPAS","CHIAPAS","PALENQUE","PALENQUE","Palenque, MX-CH, MX","","288","","0"
"ab72149ee0351527adb523e736f6f449","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2017-04-19","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/99025842","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.8092447","18.3470429","MEXICO","MEXICO","CAMPECHE","CAMPECHE","ESCARCEGA","ESCARCEGA","Campeche, MX","","94","","0"
"52eee45bad96baed878ba4eec3d3748c","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2021-10-25","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/101511969","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.9305683","18.5799544","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","Campeche, MX","Estatal: Balam-Kú [Zona núcleo I]","162","","0"
"34106b091ec908392c363f78fae25c1e","NO APLICA","","NO APLICA","CIIDIR-IPN Centro Interdisciplinario de Investigación para el Desarrollo Integral Regional, Unidad Oaxaca, Instituto Politécnico Nacional","","","HumanObservation","","","","Ramos-Fernández G. y T. Ortiz-Martínez. 2017. Evaluación del estado de conservación de las poblaciones de los primates silvestres (Ateles y Alouatta) en la región noreste del estado de Oaxaca y la península de Yucatán, mediante información sobre su distribución geográfica, abundancia y demografía. Unidad Oaxaca. Centro Interdisciplinario de Investigación para el Desarrollo Integral Regional. Instituto Politécnico Nacional. Bases de datos SNIB-CONABIO, proyecto HK009. Ciudad de México","CC-BY","","HK009","","2023-05-26","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.1916666","18.325","MEXICO","MEXICO","CAMPECHE","CAMPECHE","ESCARCEGA","ESCARCEGA","La Esperanza","Estatal: Balam-Kú [Zona de amortiguamiento II]","170","","1"
"54576d7fc11a93ca5722d38cb69d4f8a","NO APLICA","32","NO APLICA","INECOL Instituto de Ecología, A. C., Xalapa","2000-01-01","","MaterialCitation","","","","Ramos-Fernández G. y T. Ortiz-Martínez. 2017. Evaluación del estado de conservación de las poblaciones de los primates silvestres (Ateles y Alouatta) en la región noreste del estado de Oaxaca y la península de Yucatán, mediante información sobre su distribución geográfica, abundancia y demografía. Unidad Oaxaca. Centro Interdisciplinario de Investigación para el Desarrollo Integral Regional. Instituto Politécnico Nacional. Bases de datos SNIB-CONABIO, proyecto HK009. Ciudad de México","CC-BY","","HK009","","2023-05-26","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.1916666","18.325","MEXICO","MEXICO","CAMPECHE","CAMPECHE","ESCARCEGA","ESCARCEGA","La Esperanza","Estatal: Balam-Kú [Zona de amortiguamiento II]","170","","1"
"767136018f4000a8ee64117a742ea53d","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2021-07-20","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY","","Naturalista","https://www.inaturalist.org/observations/88070876","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-91.4658606","17.7277303","MEXICO","MEXICO","TABASCO","TABASCO","BALANCAN","BALANCAN","Tabasco, MX","","15","","0"
"26a6b361c5523f055618f3399252ed1f","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2020-12-21","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/66977557","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-91.1034075","16.8525678","MEXICO","MEXICO","CHIAPAS","CHIAPAS","OCOSINGO","OCOSINGO","Ocosingo, MX-CH, MX","","636","","0"
"3d5b06cf757e676cce792e316d6e8ea4","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2018-01-15","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-SA","","Naturalista","https://www.inaturalist.org/observations/9487069","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-92.1611562","17.5099956","MEXICO","MEXICO","CHIAPAS","CHIAPAS","PALENQUE","PALENQUE","Palenque, MX-CH, MX","","230","","0"
"b150294a9bc2b584d6c98404646403a3","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2018-03-28","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/16920687","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.9536947","18.17587","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","Campeche, MX","Federal: Calakmul","220","","0"
"e9fa2fb38ba69cad4256ab5292bd82cf","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2019-11-21","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2021. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/35916836","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-87.1706086","20.7345351","MEXICO","MEXICO","QUINTANA ROO","QUINTANA ROO","SOLIDARIDAD","SOLIDARIDAD","Playa del Carmen. Quintana Roo, MX","","28","","0"
"18787bd58d742ba156be3b45a88c5ec0","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2016-10-31","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://www.inaturalist.org/observations/4481380","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.4662971","18.1714888","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","","Federal: Calakmul (a 0.056 km)","261","","0"
"32ad3f06417e572b499406c4fd486330","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2017-05-13","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://conabio.inaturalist.org/observations/6827374","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.4628134","18.5799074","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","Campeche, MX","Federal: Calakmul (a 2.238 km)","294","","0"
"745e7d7b1721205ca66c7b98cd2e396e","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2021-08-23","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/92865586","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.9365243","16.8694027","MEXICO","MEXICO","CHIAPAS","CHIAPAS","OCOSINGO","OCOSINGO","Ocosingo, MX-CH, MX","Federal: Yaxchilán (a 2.547 km)","117","","0"
"309f579085d387096d5d5fd20c015224","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2015-07-02","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://conabio.inaturalist.org/observations/4522528","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-89.9876224","18.1261308","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CALAKMUL","CALAKMUL","Campeche, MX","Federal: Calakmul","206","","0"
"bd01ab86a4504b88bfbad97a933cb864","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2018-12-24","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/65871962","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-92.1156105","17.592496","MEXICO","MEXICO","CHIAPAS","CHIAPAS","PALENQUE","PALENQUE","Palenque, MX-CH, MX","","44","","0"
"485d85070bac8126725e43d950a86f2d","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2021-08-04","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/93548840","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-91.7890236","16.8869278","MEXICO","MEXICO","CHIAPAS","CHIAPAS","OCOSINGO","OCOSINGO","Chiapas, MX","","1027","","0"
"e5341b71b38bc7b225baa9dfc9f6c04b","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2020-03-09","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2021. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/44170313","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.8591904","18.5620051","MEXICO","MEXICO","CAMPECHE","CAMPECHE","ESCARCEGA","ESCARCEGA","Campeche, MX","","70","","0"
"9a87442117ac83497bd89546f8e72674","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2018-01-15","","HumanObservation","","El ejemplar se encuentra a 7,218 m. del municipio registrado. Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-SA","","Naturalista","https://www.inaturalist.org/observations/9650005","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-92.1754844","17.4360971","MEXICO","MEXICO","CHIAPAS","CHIAPAS","PALENQUE","SALTO DE AGUA","Palenque, MX-CH, MX","","347","","0"
"adc53fbc839029a93756621ad1ee67e3","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2017-08-12","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/7649999","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-92.6972467","18.3762131","MEXICO","MEXICO","TABASCO","TABASCO","CENTLA","CENTLA","Centla, MX-TB, MX","Federal: Pantanos de Centla","9","","0"
"6255212bb1c2f547f70f17b6f73bf701","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2015-09-28","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","https://www.inaturalist.org/observations/24873051","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-90.6201418","16.2204247","MEXICO","MEXICO","CHIAPAS","CHIAPAS","OCOSINGO","BENEMERITO DE LAS AMERICAS","Chiapas, MX","","196","","0"
"aeaf87adf88f0224b55996953a25f4d2","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2017-11-27","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2019. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","","","Naturalista","https://www.inaturalist.org/observations/9164420","2023-06-15","2021-03","Atelidae","Alouatta","Alouatta pigra","","","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta villosa","","","(Gray, 1845)","Mamíferos","changos, monos, simios","Apéndice I (El nombre publicado en CITES 2022 es Alouatta pigra (ver relaciones de sinonimia).)","En peligro (EN) (En IUCN Red List 2022-2 como Alouatta pigra (ver relaciones de sinonimia).)","En peligro de extinción (P)","DOF 2014","Alta","","","-91.0846445","18.7548599","MEXICO","MEXICO","CAMPECHE","CAMPECHE","CARMEN","CARMEN","Carmen, MX-CM, MX","","9","","0"
